x1,y1,x2,y2,selectivity
'hux','GOJ','zdhe','S',0.29742500000000000000
'dwfcqmknsy','KB','wodgjv','Q',0.35124000000000000000
'hctbey','CQC','knoje','EXW',0.00899500000000000000
'nabfmkt','M','sjq','OR',0.04184000000000000000
'qekdxgbhyk','RQL','tyixqrxzcj','U',0.06921000000000000000
'ovtpcqorlk','K','zxjqmlmkop','S',0.17341000000000000000
'huq','ASB','rcaj','K',0.05774000000000000000
'lblwl','DQ','zsxbm','TVE',0.53445000000000000000
'cxjtemnvjv','BK','ppjnddx','QK',0.33851000000000000000
'p','CTJ','wxnu','S',0.22497500000000000000
'qrftiqq','HR','xwe','MMX',0.07957000000000000000
'aiaoi','OK','jujyq','UMO',0.21209500000000000000
'mmisnj','APY','vnsyyc','YS',0.38205000000000000000
'pecbwsuxff','G','xzm','LG',0.05074500000000000000
'rcdgtx','QOS','v','VK',0.06921000000000000000
'e','G','krsn','M',0.02461000000000000000
'gyihgwha','J','vsh','Q',0.29188000000000000000
'idrak','F','w','V',0.47040500000000000000
'exngdvb','CJ','ghdtefwjgl','VW',0.05438000000000000000
'cpan','I','eatpqykwpl','Y',0.06331000000000000000
'b','CAC','whiufrl','UPZ',0.94577000000000000000
'gyhud','BF','xkeyulahc','SNX',0.50650000000000000000
'oviqyesj','K','sscaj','XN',0.20808000000000000000
'cxog','HTB','tpzqfvpu','ZO',0.60512000000000000000
'cnndtre','S','xv','VE',0.27199500000000000000
'vspbpfrmx','DYI','yezgewmaos','L',0.00529000000000000000
'gtigmj','NL','tafbuao','R',0.08773000000000000000
'df','L','wu','ZW',0.61484000000000000000
'htigsxhx','B','xxadz','LVI',0.19598500000000000000
'pvd','FAM','u','S',0.10253000000000000000
'rtj','RFZ','ughnknv','STK',0.05443500000000000000
'fvzmjlctrh','HKR','wj','W',0.55127000000000000000
'q','LDH','xuvn','V',0.15950000000000000000
'dh','EC','pb','R',0.28077500000000000000
'dvwibzbpgy','APH','r','H',0.07754500000000000000
'jnalimhlf','SFC','o','VR',0.06522500000000000000
'asfcmtlyo','CE','mkdcpfnurm','UHO',0.55251500000000000000
'eprittw','CXZ','tcpixskvcv','MNR',0.31990000000000000000
'cpaizag','ELQ','qh','M',0.08981000000000000000
'hioazlbhs','KRD','wgiuii','Y',0.48832500000000000000
'gsbmvmjqvc','L','uztuhxc','LB',0.09528500000000000000
'e','IL','wleu','PWP',0.35124000000000000000
'cg','FJZ','gc','MR',0.06508500000000000000
'e','DWA','lv','Z',0.22541500000000000000
'dobkriyegm','R','z','XA',0.24754500000000000000
'bt','D','h','RM',0.17317500000000000000
'sxniqjj','OKR','uf','TSK',0.02228000000000000000
'lefzhgdkjl','HOV','zymdif','ZWC',0.44471500000000000000
'gyyhrtvdkw','I','qojxnri','VK',0.30735000000000000000
'stmnatllqd','CJB','wmoyfyhgmm','H',0.01287500000000000000
'coiymtedqu','SH','jpyfsc','TF',0.08239000000000000000
'csc','M','sqgrttm','TDW',0.45572000000000000000
'pbjyzbbbr','I','zcohr','Q',0.16238000000000000000
'hudtpbttkw','B','zpzzjd','T',0.59829500000000000000
'allhvo','OH','kgko','VGQ',0.21209500000000000000
'bxitiurf','HEJ','llvtydj','LGU',0.06060000000000000000
'fopijcxgnz','BWD','nr','KH',0.05226500000000000000
'nhxnutu','D','orcxgpuxu','HZX',0.00557000000000000000
'bmyitglwgh','GSJ','ipbl','QOY',0.15131500000000000000
'kgiwymuy','P','nr','W',0.09730000000000000000
'bhraq','OFG','t','ZPY',0.42912000000000000000
'b','BN','mvxdck','VV',0.55260000000000000000
'tklet','IA','vewban','SEY',0.01107000000000000000
'bzdolf','FRW','mrzotyek','UJZ',0.37797500000000000000
'usxwdf','DM','xjajbj','XW',0.03314500000000000000
'arbvm','KT','omnlxkazv','MR',0.19810500000000000000
'ksdib','H','pgamrpo','WVU',0.21774000000000000000
'hklzmsvb','AZ','tglrbins','H',0.09097500000000000000
'uk','M','za','POO',0.00736500000000000000
'az','CY','uqbnud','OLL',0.46114000000000000000
'nffvqyq','LG','wizkvcsc','Z',0.24727000000000000000
'gzube','E','lhucmdpj','GJR',0.01603000000000000000
'qgxhhbnpuy','A','sqiloto','YH',0.15252000000000000000
'mvcflx','B','q','FH',0.02540500000000000000
'efpovwg','JXT','oifpgm','UZ',0.27887000000000000000
'akbnt','E','zdwfdbb','NVI',0.49910000000000000000
'npnamx','INN','sdaxv','PM',0.06879000000000000000
'gnvxzbnzv','JO','h','LUN',0.00539500000000000000
'wjwcli','AK','zkmnlfz','P',0.00527000000000000000
'izzqlg','BEX','u','F',0.08951500000000000000
'afosu','FNJ','v','VAR',0.79584500000000000000
'sioefgaj','A','tbopxpuw','WQ',0.07525000000000000000
'd','PJ','odhafo','RHH',0.06414000000000000000
'ewyz','ESE','sjtjxtwz','X',0.47010500000000000000
'dayqeh','AK','u','V',0.71610500000000000000
'cpaw','CRK','xxu','G',0.13111000000000000000
'lob','L','pohh','QRH',0.10371000000000000000
'dx','MD','xo','NHF',0.11760500000000000000
'eirjzh','F','fvptepe','QAD',0.02205500000000000000
'ddwi','A','zy','SCI',0.50534500000000000000
'noxzhroyk','KI','tgqvupcxyd','OA',0.10108500000000000000
'ia','ME','omv','OWH',0.03826000000000000000
'hvvpq','BBV','ltxsaha','FAZ',0.01785000000000000000
'qxawfzbe','FYR','wrcj','UP',0.19939000000000000000
'lxae','MXI','rbmnd','R',0.04032500000000000000
'mwlmtep','KBY','usechk','YZ',0.29926000000000000000
'mzchamx','KLE','nkx','OZ',0.00733000000000000000
'dpmitron','C','ohemdchwqe','R',0.22989500000000000000
'fx','BJ','gu','T',0.05367500000000000000
'kkoa','IZQ','qe','M',0.05234500000000000000
'cuocsnrt','B','hzkskg','N',0.09159000000000000000
'ellitvyiz','QD','gg','ZK',0.01801000000000000000
'kdb','CGM','kmgviw','OA',0.00546500000000000000
'otvlzdv','S','qfshc','T',0.03259500000000000000
'excxnhwpd','PZ','knegirn','UTK',0.05035500000000000000
'elubken','CP','r','UHB',0.46579000000000000000
'a','BU','mpyteoqff','SS',0.49683000000000000000
'n','FC','pdglwrwo','P',0.02557500000000000000
'ahgjuoxai','AY','nldbi','L',0.10312500000000000000
'skeoclfum','H','szs','Y',0.05303500000000000000
'ljxbdgjtt','PA','ynl','SO',0.16325500000000000000
'ijvzuxiy','Q','sfkmpdhn','YUP',0.14555500000000000000
'jceyvlyfgy','LDU','quqqh','NXJ',0.05451500000000000000
'ku','LW','tqma','Y',0.34090500000000000000
'puzja','CP','vtqjjpugut','QPS',0.14536000000000000000
'ojdf','LIL','voh','ZOV',0.23247500000000000000
'fkajf','L','rwpdod','MSP',0.16567000000000000000
'cfw','O','lmsccioq','SNV',0.12235000000000000000
'dbuh','AS','rckklso','JBI',0.08474000000000000000
'kurhfs','KR','xm','ZH',0.46252500000000000000
'bklyrrlzw','KDT','qk','NN',0.22696000000000000000
'bhoufo','CDI','ge','I',0.04726500000000000000
'oxlftbdxe','CM','xntfgj','XHL',0.33806500000000000000
'qeaj','N','rgysgrc','Q',0.00185000000000000000
'izadfzsc','DAU','oi','FFB',0.03251000000000000000
'jjggjkq','RKC','wjysp','WK',0.18960500000000000000
'cis','BJX','rdry','ZB',0.57362000000000000000
'okraebqrhk','NZS','zpglksiha','XAK',0.19150500000000000000
'hpkd','CAW','romyzpm','KVL',0.05960500000000000000
'k','AX','vltfbmpvo','UR',0.54441000000000000000
'ljxxknpu','I','qlfpncecl','MOA',0.07999000000000000000
'rimpz','G','w','XN',0.17182000000000000000
'dyt','RE','nagkunzrtp','W',0.10474500000000000000
'lcwklellqq','MQL','xbxu','V',0.26172500000000000000
'fteeprgwbi','HHO','q','P',0.14019500000000000000
'qhsz','KC','vxhrpbna','ZV',0.18097500000000000000
'mssbivdkpz','DW','wxf','QOJ',0.26152000000000000000
'tokdhoeouw','BD','xbytyoxj','W',0.05527500000000000000
'p','E','phmeu','G',0.00701500000000000000
'bbwoqg','D','trb','FZ',0.15105000000000000000
'akswrdu','EZ','leyzmovzls','LON',0.07862000000000000000
'jeovu','EBQ','oomtb','V',0.20605500000000000000
'ciqohd','KQG','yubjieqij','M',0.13669500000000000000
'haizkrxqbo','F','v','O',0.19110000000000000000
'macrxcx','LVY','oro','TB',0.09498000000000000000
'fgptwsllg','ADW','hnhbqns','NIO',0.04854500000000000000
'jxhiddqmmq','C','poaqs','W',0.29332500000000000000
'bbqorkili','SI','giuvydw','YSS',0.10211500000000000000
'tfftatp','HS','zzlgjxceo','Z',0.06426500000000000000
'mowm','AR','ybt','LU',0.13149000000000000000
'maihqeoc','JKT','vghsi','NJ',0.14467500000000000000
'mwl','K','xyrsm','ROF',0.19526000000000000000
'qlvpjggk','D','xwnytwpi','PJ',0.12042500000000000000
'jtavbyn','A','qqgn','O',0.16276500000000000000
'bbyfrakqx','K','twthlye','VV',0.75965000000000000000
'gkeainqv','DV','pbuogb','QP',0.21589000000000000000
'pragttkrak','FA','xqheemfyrg','R',0.13002500000000000000
'dvzpcz','K','g','ZXV',0.03636500000000000000
'cvyy','E','idbnx','W',0.18379000000000000000
'seetyxpnt','K','vunsxoql','NHJ',0.04303000000000000000
'uetitvkx','KAY','yrz','QUW',0.02173000000000000000
'bc','KYF','xz','XWZ',0.78730000000000000000
'crxufjdph','LQV','gizlgyg','UK',0.08705500000000000000
'pofygvwrt','CJY','xodygpq','YXQ',0.27306000000000000000
'halzhncnj','JSA','vfym','V',0.47909000000000000000
'fa','GHF','rezfpcutzn','SPV',0.31761500000000000000
'iw','SCT','oycnflrha','Z',0.07651500000000000000
'lnkaodr','DQ','panks','O',0.07678000000000000000
'd','J','sq','W',0.55969500000000000000
'kcbgnxuqv','B','ubcpn','TN',0.53324000000000000000
'alsremft','GN','pbtwdwwal','VO',0.55127000000000000000
'm','IPI','rmwwfacuhj','VX',0.20964000000000000000
'tqa','QSY','vharjvc','ZI',0.00367000000000000000
'qqft','P','rp','YIJ',0.02201000000000000000
'aroslzylj','ALV','npdkbk','FT',0.09777500000000000000
'nvtui','KZ','vcfqexrp','RJI',0.16802000000000000000
'igdgr','QGI','kf','TK',0.00715500000000000000
'mskzcox','R','ntwmgkzx','XJG',0.00727000000000000000
'jyoqxej','RKV','vejhb','VR',0.17832000000000000000
'vnpgysfers','IA','xtlexijj','TO',0.01841500000000000000
'ofrxzazq','FEC','zffaqve','V',0.31791500000000000000
'ioo','LVG','kz','YJ',0.01400500000000000000
'kqrsbexwr','IWW','tpng','R',0.25467000000000000000
'hawdi','B','ozydsz','KFL',0.04521000000000000000
'gfc','A','mm','UK',0.24763000000000000000
'gtskunhrht','AD','ynzmcz','LGM',0.20639500000000000000
'gy','DA','opkh','EL',0.04151000000000000000
'jyc','MNU','pzfjfv','V',0.16337500000000000000
'l','JUW','xujokrnlx','YZ',0.46252500000000000000
'mcupcgzo','K','zpxtuwj','WEH',0.39067500000000000000
'tdrs','KKH','xpslqd','TLO',0.05511500000000000000
'rnngoms','AU','xxrcjnykv','UJ',0.22922500000000000000
'ez','IJG','fj','R',0.00556000000000000000
'gfnevuznyr','A','vldqbcxt','OCC',0.31477000000000000000
'arektceqhd','DZO','wspgioqpds','JYM',0.16027500000000000000
'oxyd','FFP','t','N',0.08631000000000000000
'lg','EIO','twjvxlhztx','YU',0.39902000000000000000
'cvrumgbd','J','luzcocr','N',0.09648500000000000000
'cototia','BCO','hebsyygix','U',0.17317500000000000000
'g','K','h','V',0.04453000000000000000
'aupyvbwf','KL','f','MHJ',0.08297500000000000000
'eyhxdtdek','D','zouwrfll','YV',0.71691500000000000000
'u','B','wvdvi','QPP',0.02186000000000000000
'm','E','ydwyhgjd','YQ',0.48062000000000000000
'bfhjeheve','EJK','ofjcjoo','YF',0.46941000000000000000
'odgenk','D','rru','N',0.08666000000000000000
'rkmjhbw','KTX','wtadgtltk','UWQ',0.19023500000000000000
'bfpawxu','CO','z','L',0.15837500000000000000
'b','ELL','ipmshtcsak','YER',0.30744500000000000000
'oedq','BMW','pawnckfi','UU',0.05504500000000000000
'il','F','osqatuff','VR',0.20768500000000000000
'lnxvv','CYJ','pcwflqq','X',0.16440000000000000000
'ghiymidn','S','hi','VWO',0.01435500000000000000
'bz','RG','qcla','SSO',0.10154000000000000000
'ifevb','BM','nln','ENL',0.03609500000000000000
'czeiojcd','M','zirkv','TLR',0.51419000000000000000
'psmx','OF','yknvy','UM',0.13635000000000000000
'iujwgsh','C','mvt','QB',0.12185500000000000000
'pwcrlxtlw','G','w','ZY',0.18097500000000000000
'fj','FBV','tdyl','UE',0.52335500000000000000
'ri','AIC','untisubve','I',0.03349500000000000000
'isyjdag','IES','vollxaigvt','X',0.46144000000000000000
'nx','C','xnyqegpkp','T',0.37126500000000000000
'cuccdyvefi','E','sgolbkn','TPT',0.61879500000000000000
'aoq','HG','qenmpxp','LRJ',0.12028500000000000000
'evlyusg','O','vhby','SQI',0.22376500000000000000
'aytmqham','J','izbaz','ZQX',0.32489000000000000000
'dk','EO','iinm','W',0.11673500000000000000
'j','IN','yxolpjar','M',0.09570500000000000000
'kmvbjycg','P','lzl','UJ',0.03763000000000000000
'coswbpgq','PGG','w','RT',0.12601500000000000000
'cem','I','hdkjuvogq','PA',0.07919500000000000000
'j','OM','wvls','QVI',0.09359000000000000000
'dnpotkvgbn','B','ofe','YWU',0.35626000000000000000
'enajtylnsd','E','gzcpz','L',0.01626000000000000000
'kze','BY','riisvon','NA',0.16261500000000000000
'rmthrhzbjt','D','uyqgg','I',0.03349500000000000000
'lh','PO','n','VHV',0.05959500000000000000
'oryawtvkyq','LIY','paox','TY',0.00743000000000000000
'rcqtptnc','RD','tmagxaslwd','V',0.06183000000000000000
'mlcnzxlljo','P','ramfpxbde','T',0.08230500000000000000
'etkuq','L','hqisx','Y',0.09881500000000000000
'mq','NYK','szekzn','TBI',0.15784500000000000000
'ehsf','AJ','r','XMF',0.46579000000000000000
'fytayy','CY','gpub','W',0.03241500000000000000
'f','PO','w','V',0.34209500000000000000
'cksaoc','KSM','qzxkddp','YL',0.47794500000000000000
'kugtt','QQ','qhr','YR',0.10554500000000000000
'im','B','u','Q',0.36879500000000000000
'nrdlo','IG','rlqjyux','Q',0.07079000000000000000
'jr','PKP','yn','XES',0.28880500000000000000
'fnm','KP','xzcd','UWQ',0.56927500000000000000
'a','ELG','wv','RR',0.49225000000000000000
'fuvsgyfx','C','rrcfgaf','TO',0.46603500000000000000
'hsfk','K','jstnpkfi','M',0.00340500000000000000
'av','DZ','z','V',0.96742000000000000000
'hzscggaifl','RSZ','xiplduzvil','XM',0.19676000000000000000
'b','HFW','otpxyc','NM',0.20195500000000000000
'svuzu','DGB','v','VEH',0.04422500000000000000
'cniirq','F','drkebxb','SPL',0.07212000000000000000
'jlhqp','AK','zptvwnch','GIM',0.09674000000000000000
'aocrhkygt','JV','djwio','PCQ',0.07932500000000000000
'ey','BB','tfwpqmkf','EOL',0.10723500000000000000
'yar','DAJ','zsowwmn','FAU',0.00173000000000000000
'jicg','M','qik','YIJ',0.21789000000000000000
'qq','DC','uymflyptmf','FBN',0.03536000000000000000
'eite','BHH','oiohylwpn','Y',0.33477000000000000000
'isy','KHY','jumxlpeecx','LW',0.00157500000000000000
'kodzowmg','LMJ','rxveeipqa','X',0.24015500000000000000
'lqz','G','w','W',0.38146000000000000000
'dyjqnhkr','A','i','PSO',0.07898500000000000000
'mknkohbnf','H','zqyruhvpa','LD',0.06878000000000000000
'do','M','uzzughw','SYT',0.46304000000000000000
'a','I','fsmautxstc','QST',0.16306500000000000000
'bzlgrpgu','C','xfercz','Z',0.84684000000000000000
'rs','G','vpw','PHO',0.05784000000000000000
'ad','G','fgkgiiqhka','Y',0.23586000000000000000
'gnevvo','B','rqabmcx','EG',0.07414500000000000000
'kaza','FEE','mlnwf','ZDT',0.13540000000000000000
'fvckoqy','C','v','I',0.10579000000000000000
'jdyhcsgxwt','GH','ysawoeqlaj','ZH',0.48052500000000000000
'nqvweztjww','AIN','uxe','GHE',0.05700500000000000000
'ffteepyd','A','iemmi','JAJ',0.01980500000000000000
'ocqypk','AGJ','owm','GBK',0.00557000000000000000
'cnozxiae','H','epf','QXE',0.05410000000000000000
'kjmaj','CJK','njsbxbjjn','O',0.09235500000000000000
'hqdghgwz','Q','lpfxzutbs','UJX',0.03609500000000000000
'jkmsjmaj','A','pbnnv','GXO',0.04164000000000000000
'bjapdgkp','C','mx','G',0.08858500000000000000
'nof','MA','vje','UE',0.23247500000000000000
'ko','ANS','mtkr','NBS',0.08126500000000000000
'rzxjzcmw','JY','wicn','SH',0.09725500000000000000
'epk','EOX','jtynhyw','UF',0.11626000000000000000
'kcjoveckn','AX','loelhjr','W',0.08576500000000000000
'koowiqwfs','ARS','npqcvb','QDA',0.12274500000000000000
'asul','ASX','zfbubyk','XU',0.96742000000000000000
'gt','LG','ouedenzl','X',0.18087000000000000000
'bxn','G','jqp','MNL',0.09318000000000000000
'eyecrsxque','D','kcfrgdw','O',0.06966000000000000000
'buyuof','LPO','zqfufr','RC',0.28502500000000000000
'gihrup','AB','uaeersceoh','ZYC',0.60774500000000000000
'ongvb','M','xsky','ZUE',0.23990500000000000000
'juyvs','GQM','zirba','RX',0.28713500000000000000
'jgm','B','n','WTD',0.17321500000000000000
'bfkunii','QKO','gsunjspcv','WH',0.10893500000000000000
'dxct','A','hrwidhmwe','IY',0.01980500000000000000
'eujjsh','F','fujnluww','WTI',0.03636500000000000000
'wdzsg','KBR','woyvzcwyup','OD',0.00732500000000000000
'jgdbkep','QZ','xpjh','X',0.18960500000000000000
'n','AF','nsjsxz','T',0.02190500000000000000
'siqbnzttk','K','zz','PW',0.07516500000000000000
'knuwmnq','IO','sjjej','WCX',0.34499500000000000000
'b','AQS','j','ZIT',0.37938500000000000000
'evzvntisr','OJ','fzjaybfzp','TQ',0.02168000000000000000
'd','IVH','sdcnm','ZJT',0.49706000000000000000
'aew','HIS','qcbv','S',0.37335500000000000000
'qfk','LQR','zkiwri','X',0.16693000000000000000
'jbdixsboo','IVP','tdpnb','NR',0.16639500000000000000
'pcyjol','D','yabehfxq','K',0.05337000000000000000
'ngc','AHZ','uzrexsrder','HG',0.05700500000000000000
'dvmqsk','HNZ','xwqublukil','UKL',0.58763500000000000000
'c','H','j','PDF',0.09318000000000000000
'byvicngrj','CR','ssges','OND',0.37964000000000000000
'mwjdzn','FG','oo','LF',0.00543500000000000000
'jwdfugwoh','HL','uyamyeyr','PW',0.26540500000000000000
'foomi','AFL','jveyqarlyo','RJ',0.07808500000000000000
'd','BYQ','j','G',0.03227500000000000000
'bjth','GF','xosjikoxgg','S',0.45952000000000000000
'dezz','I','uew','MUJ',0.23412500000000000000
'bktnedlgd','BO','vdg','EO',0.14935000000000000000
'e','EKI','znukzpt','MS',0.23799000000000000000
'cmyvft','KDW','oyr','PVY',0.23729500000000000000
'oirghdm','M','oxuxq','W',0.02220500000000000000
'aafkgmldne','FCC','nah','XP',0.49658500000000000000
'nrjmxxvo','QST','sphlhydrnt','UDH',0.09105500000000000000
'f','NTJ','qext','QDK',0.07746500000000000000
'fm','C','o','ED',0.05226500000000000000
'itybijkom','BE','ssskvazc','G',0.08205000000000000000
'c','OQN','xsgnegxmb','X',0.42352500000000000000
'koac','A','mabthdflb','RW',0.04967500000000000000
'ipe','RJ','oelcrch','SNC',0.03444000000000000000
'c','Q','tno','TEC',0.26441000000000000000
'rk','J','ttvqja','TB',0.15346500000000000000
'g','BP','zyui','GMZ',0.11301500000000000000
'smofd','DUS','upektg','OZJ',0.04314000000000000000
'gatrjhdbkz','GP','omnfpv','WS',0.24257500000000000000
'ujti','A','wkqmkpglpq','N',0.01656000000000000000
'cxgckwmw','D','tvsf','G',0.12382000000000000000
'gzmrjx','I','tudoc','ZIG',0.46997000000000000000
'hs','P','rbczxun','Y',0.17382500000000000000
'huworxqzkd','FH','tbh','RXG',0.25930000000000000000
'nq','QY','rrmyoz','TDX',0.05866000000000000000
'h','IH','jhzia','R',0.02094000000000000000
'pvxkpdm','P','zirqq','XVD',0.12543000000000000000
'ffugpyzxe','O','ncjosdkorq','ZTJ',0.16729000000000000000
'lvkusx','D','xguslrs','U',0.48062000000000000000
'bhg','E','cedspzb','Z',0.08798000000000000000
'tluqywog','JF','uiaf','ZI',0.01845000000000000000
'rtrfvatcj','B','sfspevy','N',0.02238000000000000000
'ptqpobxkt','D','qytccmq','GA',0.00363000000000000000
'apa','C','qrtgyjsso','Y',0.72682500000000000000
'benfdge','SP','ccxlmnv','XD',0.01469000000000000000
'o','F','pgnbw','MY',0.02535000000000000000
'dnbqozgk','Q','nxatdk','ZU',0.11938000000000000000
'ivsrzxcgx','I','ssu','SAZ',0.23827500000000000000
'vh','KZY','wxsp','QTJ',0.01636500000000000000
'plxdymmjb','CW','xtjbe','TPO',0.27306000000000000000
'jhekcgfs','K','rorr','S',0.16817500000000000000
'abbgpsfm','KE','qrpm','S',0.37335500000000000000
'cuds','CXD','nkg','XKR',0.39994000000000000000
'bxz','MA','qltltijd','X',0.40495500000000000000
'ewyx','HF','pbepddmjuw','XOR',0.32478500000000000000
'fugwvr','H','tipej','OD',0.20146000000000000000
'jsxsgwcbi','IAY','rznzr','O',0.12301500000000000000
'fnfbtbm','DEV','z','MXL',0.34707000000000000000
'kb','LEF','kujskp','U',0.00710000000000000000
'kqpsj','JU','ssfis','OUM',0.15557500000000000000
'pjrdnmpn','R','vlhk','TI',0.08746000000000000000
'ekzhk','B','pff','QHN',0.27343500000000000000
'lbv','GKA','yjery','RIM',0.26576500000000000000
'iydgmsj','E','kyqggleohl','ZLN',0.01071500000000000000
'hmhwbni','J','xitf','ZJU',0.50674000000000000000
'mubbaqxmah','D','nfojgmth','MU',0.01109000000000000000
'bjnl','ID','gxoi','N',0.10436500000000000000
'bj','P','cffzatds','W',0.03876000000000000000
'lmxfzvea','S','zg','UX',0.16445000000000000000
'aqhclhwp','PSZ','lydo','VA',0.16328000000000000000
'kw','DG','ycjdjxo','T',0.55567000000000000000
'fktpjivifm','OYD','vatq','S',0.10954500000000000000
'b','PKJ','es','QO',0.03988500000000000000
'jiddemb','HEL','vkje','PGT',0.18085500000000000000
'l','OL','zvtmzuiqy','WX',0.28355500000000000000
'ffpjbo','NZ','ikcdvto','V',0.05954000000000000000
'myypeq','C','rdc','R',0.10177000000000000000
'plwlrhmk','NK','tbjdo','S',0.03408500000000000000
'itxajpuiw','DXC','ofu','XS',0.20531000000000000000
'ayplps','MBJ','gzjfnbdcx','OL',0.05762500000000000000
'bhhs','AK','tbnkvyxxtg','WQC',0.86854000000000000000
'aqcaidzehy','IRW','wecnjys','LY',0.15655500000000000000
'aievgqjrb','EA','xinlnerpr','JOY',0.16562500000000000000
'b','AN','wvew','OQ',0.47236500000000000000
'o','BUC','y','LX',0.12399500000000000000
'pcc','OA','umqdtlmep','Q',0.04709000000000000000
'jzmaxsw','CIJ','zx','O',0.28846000000000000000
'cysmevdhub','I','gyjyvlq','O',0.05033000000000000000
'bakkoflco','M','zffgfwbvhq','U',0.63813500000000000000
'ghdynypn','L','qsel','TT',0.34288500000000000000
'je','J','zbn','YAO',0.48052500000000000000
't','K','wcxpeougp','XW',0.04608000000000000000
'ldrhhvdjva','B','uskhm','SB',0.32654500000000000000
'qli','C','xqhqh','T',0.24024500000000000000
'bmyboxuw','G','cxfbkmhn','LIZ',0.01789000000000000000
'qxt','Q','uqrusc','XBC',0.06921000000000000000
'iinrmfroa','O','jhxmnazukq','SF',0.00329500000000000000
'tdalgmrn','ARR','uvkm','LL',0.01111500000000000000
'qjgn','J','snox','PZ',0.07016000000000000000
'olqdfexeo','BR','rnzaqxkm','YWT',0.13110500000000000000
'kti','EQ','nhutfsqgt','LH',0.03074000000000000000
'cfh','AO','culwt','X',0.07563500000000000000
'hubhphetmm','I','wkmujiex','VQS',0.48882000000000000000
'bqyf','R','lz','VCA',0.13361000000000000000
'bjxaushyzf','A','xuncm','I',0.15484500000000000000
'ihcaxo','F','xzyco','X',0.48882000000000000000
'ondmdeq','C','xkfh','THD',0.36033000000000000000
'rzknx','DQ','svyphhnm','SO',0.09915000000000000000
'djuakwoz','FAY','j','YOO',0.13418000000000000000
'madyjmvum','JWL','rysdlwfj','WG',0.23690000000000000000
'dyyzfbqzv','CC','tixyjifqm','YVF',0.65076000000000000000
's','Q','xmdakk','VWV',0.06572000000000000000
'amg','LA','ptlzli','W',0.59646500000000000000
'vmvqff','JC','wokpwteqj','YQA',0.01841500000000000000
'k','LO','tmucqggaq','MR',0.08509500000000000000
'llrpwg','OGE','vh','SUY',0.22373000000000000000
'voar','ABR','yj','P',0.01615500000000000000
'knkgazzumn','AH','sfphyltuc','XAK',0.40326000000000000000
'brwclf','Q','lejlouscaw','W',0.11553000000000000000
'at','H','tmwyserz','Q',0.44838000000000000000
'n','QAT','pwasmz','W',0.05115500000000000000
'cooyw','C','wstxsdqef','G',0.13653000000000000000
'cxqjzyvj','FT','k','LJ',0.03385000000000000000
'awr','L','ejlpsnohmk','Z',0.20863000000000000000
'me','ER','oqatm','MMD',0.03286000000000000000
'jl','AQ','m','GVA',0.01426500000000000000
'kvygbqdnts','KFL','yl','NZ',0.18812000000000000000
'aaircsnlbp','EC','hzgy','YB',0.40170500000000000000
'ns','KC','vbfx','UOL',0.28111500000000000000
'bbvuib','H','zpbhvy','VA',0.79645000000000000000
'lhugmdmxuv','CEC','nb','PAP',0.07110500000000000000
'enqpapme','GK','wmr','N',0.23445000000000000000
'qmvh','R','xrpscnfn','ZXF',0.08049500000000000000
'copqgrem','RD','vxtqyeqppj','UDA',0.26441000000000000000
'dhsqvqtd','C','qfnbdisr','Y',0.49842000000000000000
'pj','PB','zjigz','Q',0.04868500000000000000
'av','M','gkye','YUZ',0.21082500000000000000
'vzkdtqw','FNO','xmkywoybye','XPH',0.01841500000000000000
'dgtxajsse','AXT','fbpmpsyj','Z',0.03263000000000000000
'qbv','JG','x','Y',0.19939000000000000000
'e','DEG','kocdoi','F',0.02525500000000000000
'rz','G','zdph','PV',0.10262000000000000000
'ohhtaq','D','qqzfkh','VC',0.13102000000000000000
'pcsilevwbo','O','tmvaldns','YVW',0.13043000000000000000
'qogkww','CU','ylmwnzh','YD',0.25112500000000000000
'jg','ES','nf','QFU',0.09738500000000000000
'js','AH','spwc','H',0.08034000000000000000
'etzuzqkb','NUB','onmuaby','R',0.05704500000000000000
'jgqxhvxl','JPQ','yovn','MM',0.19172000000000000000
'cmqtro','FIV','yiqj','UY',0.68648500000000000000
'fck','H','jktkdhr','ZG',0.11626000000000000000
'kbulhrvo','N','uvsuimlno','WHW',0.26661000000000000000
'hxu','NDL','k','UB',0.01045000000000000000
'dufcyixxgx','A','gjzzibopt','V',0.06514500000000000000
'rvzrupppcc','IJ','ugqynwo','O',0.05410000000000000000
'gmphdd','HS','wmzzpuvwf','S',0.31858500000000000000
'tet','HVS','vg','RI',0.01639500000000000000
'orfne','J','pweglxomxa','YGU',0.08174500000000000000
'msclh','BP','qecrvrj','Q',0.10177000000000000000
'aivqcbxtcy','BYV','vmkxym','KRU',0.16206500000000000000
'jjbbmnltit','HE','mzgdxenab','UG',0.14446500000000000000
'cdlhub','D','mnaaf','X',0.44281500000000000000
'ksey','BE','laxkzni','EW',0.00514000000000000000
'ahn','F','hhsdmplv','Y',0.31675500000000000000
'hdhm','GZ','ilujj','UJR',0.01792000000000000000
'jcouekbj','DOL','t','VPG',0.48901500000000000000
'l','A','rqdn','ISJ',0.05960000000000000000
'binu','NLI','lhikqzpq','T',0.21168000000000000000
'ketz','CO','uuyizw','MN',0.26663000000000000000
'iqosoxedhj','KI','wwqltleqto','VJY',0.47985500000000000000
'uqzkdstyip','CW','yuqibvw','X',0.04402500000000000000
