x1,y1,x2,y2,selectivity
'azevabu','P','xa','QMZ',0.15839000000000000000
'iio','DYV','zwdcorhc','P',0.29904000000000000000
'oyvirs','CT','qfnzhzslja','NTX',0.04844500000000000000
'tkssttlax','BT','zswxc','MSS',0.03275000000000000000
'fcpahicy','SIC','tteqxhfr','ZLX',0.22144000000000000000
'dn','GEV','yybrylsji','Y',0.61470500000000000000
'cwgjcmgse','BU','quo','VC',0.53096000000000000000
'jkrlxusbx','N','mfcfsvvwqv','PTT',0.02113000000000000000
'cbnlvnvy','R','le','XHR',0.10791000000000000000
'itj','DTD','puyreogepy','WZ',0.33633000000000000000
'hp','OHM','wecqu','XSJ',0.28255500000000000000
'jxwrdjeum','D','s','EU',0.06146500000000000000
'hlon','IB','kkpdmgho','ST',0.03519500000000000000
'fblz','D','mgd','Z',0.26931500000000000000
'gdraur','J','zx','RB',0.32925500000000000000
'imnkdcief','NF','rnspsbywgt','YZW',0.17953000000000000000
'ismq','BF','khwmks','LG',0.00690000000000000000
'uhp','MB','zjmlkwcyd','NQK',0.00736500000000000000
'hcfpxx','C','pmrxnop','UQM',0.33582000000000000000
'ifeoh','KQ','rsaym','Y',0.32584500000000000000
'asyexrzvf','GX','fmspbb','V',0.22699000000000000000
'f','I','gwvo','ZPL',0.08089500000000000000
'cjqnk','B','tuaascewaj','WI',0.76967500000000000000
'faerkts','IZZ','obhpjzj','RB',0.16685500000000000000
'tnvd','AB','wlqtguyjp','Z',0.05527500000000000000
'aqbmjypskv','IN','n','NUB',0.19057500000000000000
'aivo','F','kqdihgz','VO',0.36097000000000000000
'eyjgg','EC','mmxssyvhk','J',0.05035000000000000000
'ozmsd','DMV','qe','SLC',0.06522500000000000000
'cxbwgzi','GI','mtu','NR',0.12584500000000000000
'jtfedjnkb','OY','mqp','TXQ',0.08648500000000000000
'hdxvywtzyk','AU','xqdpbwww','XBQ',0.60888000000000000000
'e','CRF','zlgth','XD',0.71691500000000000000
'mntqnk','R','vl','T',0.12766500000000000000
'bgz','FB','w','PNJ',0.30286500000000000000
'abwu','F','exnspaecyk','R',0.14101000000000000000
'dbszsyfffi','N','jhc','U',0.09170500000000000000
'sydrpl','LJD','tkplaeywnh','Q',0.00725000000000000000
'inoqqpajcq','DRO','p','G',0.03979000000000000000
'p','DQN','zyvo','NPO',0.17414000000000000000
'fksvcrwii','G','ogbvpua','R',0.16129500000000000000
'o','O','scqneto','ZAD',0.10428500000000000000
'cz','D','zq','ZH',0.77091500000000000000
'nupfomhmln','I','xh','UM',0.30876500000000000000
'pbhdef','B','shp','LC',0.05466000000000000000
'lke','OG','ryfakymt','SVF',0.14250500000000000000
'hozlsd','F','vx','VV',0.47040500000000000000
'qmcqvq','LR','vomzkcfonc','Y',0.14470500000000000000
'bmpuign','NJ','m','XG',0.19985500000000000000
'dzihlm','BN','wwqojhvyhg','SZJ',0.70603500000000000000
'dy','JU','nrirgrweu','OE',0.11158000000000000000
'chf','DU','j','T',0.26937500000000000000
'lthpuaf','J','nokhlcfv','QR',0.05482500000000000000
'kzyvix','DC','mrrvjlukkq','SZ',0.16250000000000000000
'co','HX','xtryawpei','UV',0.67733500000000000000
'mwp','JTB','tvetqmp','U',0.29926000000000000000
'nbrozhpj','AS','onhez','J',0.00187000000000000000
'adojexxfjl','RQ','vlucxar','VIB',0.32366000000000000000
'fcph','K','tek','RH',0.31848000000000000000
'xa','D','yiww','F',0.00173000000000000000
'l','RO','zdxe','SS',0.09470500000000000000
'koichveln','GMW','sovojira','WXQ',0.38046500000000000000
'cklvtxcl','KPI','jegftl','XTA',0.20596000000000000000
'fbczxmxw','ASG','iafk','PFP',0.05908000000000000000
'cohfklm','HX','ephk','YQA',0.08970000000000000000
'iyb','L','ndywtqh','ZO',0.16261000000000000000
'qgrdqa','AZC','wxqpdxqdx','WFZ',0.24024500000000000000
'qlengmws','F','szplbxvpdh','WI',0.13489500000000000000
'jsak','FJM','w','VP',0.45296000000000000000
'iwzcz','CD','zjuzhz','RAJ',0.38387500000000000000
'bldcjh','C','qaow','T',0.66127500000000000000
'dlfa','KFM','jutilgmhh','Y',0.13418000000000000000
'u','PT','whemfp','ZRN',0.00747000000000000000
'haaoxowmpe','A','pdmqf','KHK',0.04877000000000000000
'gyoj','DM','zhysmpvgxb','ETB',0.10387000000000000000
'macsml','LPR','uqf','TX',0.29791500000000000000
'ai','AC','o','T',0.61785500000000000000
'mnnyfkxcjy','M','vwzome','OG',0.06308500000000000000
'dh','BWP','y','QM',0.49116000000000000000
'kvldxltb','E','vwzfzyivwd','P',0.26684000000000000000
'odbtweynu','DCC','tynhmj','QC',0.22502500000000000000
'bxpd','K','ogqxi','UG',0.39612000000000000000
'fpojsft','KI','tvy','VU',0.53261000000000000000
'kstliyx','IRR','zh','T',0.47167500000000000000
'huswegojs','L','xfbvrrk','LVK',0.09739000000000000000
'qtd','CN','yxrio','F',0.04258500000000000000
'gvaeuzvs','BFA','tbcvkhys','I',0.09097500000000000000
'ndze','FVX','tdlkfmojb','RR',0.15162500000000000000
'vewnycoh','JDK','wfyypzdi','TXY',0.00923500000000000000
'hvpzdis','F','mv','LJM',0.03216000000000000000
'gcuqz','D','yud','LCA',0.22078500000000000000
'rvutwnwn','OO','ymdvfo','QNZ',0.03391500000000000000
'ftsmfxrzlu','CE','yk','V',0.67343500000000000000
'cdgjknsax','FJY','n','XQD',0.37797500000000000000
'ohbhgk','R','qsxzbc','X',0.04388500000000000000
'ijje','IE','r','QAI',0.17316500000000000000
'dn','O','lg','Z',0.10780000000000000000
'h','AG','kr','TR',0.05321000000000000000
'gnzhhd','B','yb','F',0.10769000000000000000
'iuokdbir','QQ','oqmxyoeahe','UW',0.07256500000000000000
'ffz','S','qp','W',0.15590000000000000000
'fbwlifrpbs','G','ml','Q',0.15051500000000000000
'bdqney','LY','yeis','SQA',0.47234500000000000000
'avaujmfrd','DD','sotnddbtr','RPN',0.57090500000000000000
'awumooduq','DA','nznhibsk','R',0.38920500000000000000
'ertapy','MO','t','QD',0.10397500000000000000
'iuhocso','HW','uvfxv','UA',0.45220500000000000000
'eg','I','rzp','MF',0.16928500000000000000
'axzzrk','HD','nzpsm','O',0.19455500000000000000
'fsaf','RMM','s','T',0.15636500000000000000
'cbssbdtyav','K','n','S',0.22655000000000000000
'gqjkzqm','CL','q','HA',0.06509500000000000000
'fgzmpvrals','DKS','ihmjfir','WO',0.11862000000000000000
'kjlvvwllp','H','uuiaefavw','N',0.17351500000000000000
'gfs','GX','pk','T',0.30637500000000000000
'cxzi','OB','nqqrmknuim','SF',0.06614500000000000000
'fdjox','AP','gqshhs','IO',0.01245000000000000000
'clpaajm','BOB','sjgkkgziug','MOZ',0.33616000000000000000
'kw','JFZ','ru','ZAR',0.29955000000000000000
'e','ET','pamlmglhy','VNF',0.31565500000000000000
'kouciw','OP','udsmy','S',0.08660500000000000000
'dzmz','C','xfhbalafk','J',0.11840000000000000000
'civmn','BL','xfseenhlr','RFW',0.54187000000000000000
'mrvvtc','AX','nhbv','TN',0.02190500000000000000
'buorlm','KKB','knjzfzzcsv','Z',0.26072000000000000000
'bs','BDZ','ni','WY',0.49745500000000000000
'ffqo','HC','zmghj','YWL',0.59678500000000000000
'uvsygfoj','MZC','vmiz','RG',0.00179500000000000000
'bms','R','isaxbmo','VL',0.10107500000000000000
'fr','EZ','wsdeg','Y',0.56026000000000000000
'bfori','HE','u','QM',0.44884500000000000000
'oteagjpkoq','I','zfsvfwazch','TUJ',0.29028500000000000000
'pyxteiyb','AW','wbuzdffbx','NC',0.10954000000000000000
'rexnwjud','KO','uxudid','N',0.06505500000000000000
'gxrkz','AYO','vctacsdem','IOS',0.09664500000000000000
'smrdwtcg','IJ','wdkiii','WBV',0.07237500000000000000
'szqrebb','P','zhcpbcgk','YN',0.04447500000000000000
'rdabzh','B','sguvufx','FC',0.01488000000000000000
'ckwbfr','HWY','dbe','MQO',0.02148500000000000000
'aegtxujx','J','i','ZH',0.33467500000000000000
'l','L','sosmsfl','S',0.22775000000000000000
'al','JP','icwds','MX',0.13303000000000000000
'fbqmspbfut','JNW','la','S',0.07475500000000000000
'blkinrg','ST','frqkdydx','TF',0.03937000000000000000
'diqmcquug','PQH','j','UZ',0.08091000000000000000
'eyjnh','FH','vzbyxlj','VOX',0.56922000000000000000
'bblxfujwzr','QHM','orlxlavfsj','XGF',0.20364000000000000000
'e','A','rphzjwam','IC',0.08485500000000000000
'cisj','D','rfzethnrjj','FY',0.09754000000000000000
'jlak','J','olffch','U',0.16261000000000000000
'rsmcqow','O','uyyahp','ULA',0.08122500000000000000
'mwkip','HV','siuoaqnos','PBJ',0.08359000000000000000
'tkusvy','I','z','PI',0.02184500000000000000
'd','K','nodctvn','U',0.32398500000000000000
'drzaykzgvy','HF','ntru','ZD',0.27887000000000000000
'biaueo','H','tnhekmrvxt','OSH',0.29188500000000000000
'klaxhg','E','mxwbexc','IR',0.02688500000000000000
'uz','O','zrbqf','V',0.02219500000000000000
'fmkwhpjzy','B','hupl','GFU',0.01617000000000000000
'pdodga','PKD','sxb','WIV',0.11936000000000000000
'xjgcs','DKA','zb','N',0.00527000000000000000
'by','RPG','vyvh','V',0.27549000000000000000
'i','EW','xmvrsq','Z',0.48882000000000000000
'fxkz','BXE','kwymwu','YM',0.10688500000000000000
'j','H','vncwsfxs','TG',0.45296000000000000000
'etkqfs','F','jx','SHL',0.06947000000000000000
'ao','DUZ','ubwwab','QO',0.62126500000000000000
'axzioavmti','E','ncvxnohfx','OVK',0.29233000000000000000
'goa','D','pvcxk','H',0.06683500000000000000
'edf','S','knqzam','UZB',0.05035500000000000000
'otwhhdmxej','MCL','yvg','P',0.05769000000000000000
'ewp','DNF','qipgzb','WTH',0.46579000000000000000
'tcyltsr','P','ybnslh','YRM',0.03333000000000000000
'fkchfg','KIW','hilayjb','LXX',0.01419500000000000000
'cand','Q','h','YKQ',0.07904500000000000000
'q','MSQ','tvlnmjbil','SU',0.10323500000000000000
'ovt','GNP','uxcv','RX',0.15168000000000000000
'azczkqoh','D','k','U',0.39015500000000000000
'bsik','AD','ouspkhf','U',0.53065500000000000000
'nziifl','FV','zeioo','RAP',0.18975000000000000000
'okpy','AIF','pauq','V',0.05504500000000000000
'hqeq','EA','xmyysnvxpg','I',0.09859500000000000000
'apw','HCS','sz','MU',0.29514500000000000000
'mj','C','qqgh','M',0.05436500000000000000
'fprjqq','FVU','lfspmtfa','YM',0.13359000000000000000
'avxivpujw','FU','edy','RD',0.12457500000000000000
'oqtgzvc','R','zeneueiljs','Z',0.12442000000000000000
'omqtfjp','K','qqdhwxke','U',0.10031000000000000000
'dtmodnt','J','zd','T',0.59678500000000000000
'h','OS','p','X',0.13538000000000000000
'ikkhbgy','NZA','t','ZEM',0.25478000000000000000
'kiawbxcfe','EL','uumfjp','MW',0.17351500000000000000
'afpcbhaq','OTM','rphqlaku','Z',0.39748000000000000000
'ydldnazkc','SSG','yuy','V',0.00176000000000000000
'bzrbtptj','BRR','szza','N',0.38481000000000000000
'kiaexflgok','AEX','skfo','O',0.20711500000000000000
'g','G','ksvvw','O',0.03518500000000000000
'buhexvgx','AI','csfnjfjfeh','KA',0.01616000000000000000
'gy','LC','pcte','ZUE',0.19561000000000000000
'qctgycujv','C','vbiragogip','S',0.13789000000000000000
'fwhmyado','JQ','gm','NDG',0.00698000000000000000
'fvlot','GS','qnm','PO',0.14019500000000000000
'gdomjgwfx','DB','jdyyqe','VER',0.08527000000000000000
'k','QCD','ophyimn','ZN',0.06897000000000000000
'dbnr','AR','wpeio','P',0.37435000000000000000
'aeklat','PU','bvwqeitfc','XFI',0.04817000000000000000
'ofqjcbx','BF','vvcbiv','S',0.23249500000000000000
'szklppgy','J','uu','V',0.03684500000000000000
'foozxjb','Q','gdb','TAI',0.01079000000000000000
'hdfevkpy','OQ','umwoghxbh','QJO',0.09524500000000000000
'hckwfhizpy','R','xhim','U',0.20403000000000000000
'maald','GS','tfyimp','X',0.34476000000000000000
'ovvxjndrto','M','yxepiautpb','O',0.05769000000000000000
'k','DEU','kmnxotvmvy','QZX',0.00715000000000000000
'ncbblikcsp','PPF','swobyluux','PU',0.04870000000000000000
'jawqhya','DD','xotg','R',0.37678000000000000000
'j','IST','vzaihfpxf','SKP',0.27094000000000000000
'hwojaqxzfy','HX','tu','QDC',0.27024500000000000000
'exmxaykuj','DGR','oglunyvst','JJB',0.05590000000000000000
'ba','CHK','jolarmna','Y',0.37938500000000000000
'kl','C','zpigyerco','QM',0.37672500000000000000
'eoyjxhdwpo','S','rsjcbk','T',0.17067500000000000000
'vuxsq','B','zzzqryno','GCP',0.00529000000000000000
'ybrazc','LWJ','zibzf','XIQ',0.00743000000000000000
'g','G','xqarwoqe','NC',0.21976500000000000000
'bhrh','CM','rpvwan','HM',0.12310000000000000000
'lnnhyzciw','O','nvgyjosi','WCQ',0.05442000000000000000
'dcr','MN','fngfaq','XY',0.03266000000000000000
'ts','CO','zggfdbccwa','UZW',0.05507000000000000000
'bhisjq','A','uystauxgsi','XX',0.90167500000000000000
'uvrgwpx','J','y','QR',0.01636500000000000000
'e','AJH','zkni','K',0.12013000000000000000
'a','Q','l','W',0.14520500000000000000
'igmywmknhx','KNW','qnygn','RE',0.17316500000000000000
'g','AGE','qa','SO',0.35155500000000000000
'f','D','xqe','PDN',0.35285000000000000000
'isybjf','J','wlvl','O',0.19140500000000000000
'mpiw','L','uhwnd','VCD',0.29926000000000000000
'r','JX','ubqjxqnoq','Y',0.17174000000000000000
'guunxgvc','OUE','xtaaj','Q',0.10054500000000000000
'cxjhe','FPP','kh','LO',0.03385000000000000000
'uwqksav','EL','xttkoqdca','VX',0.02765000000000000000
'jftkgvksj','L','pfhlqj','LR',0.04500500000000000000
'efrax','HKM','mdukg','RQC',0.12305000000000000000
'hxku','B','irghyflbrs','GKR',0.00187500000000000000
'dsgyl','BR','qbqtqlr','NPB',0.23242500000000000000
'marupkhg','KG','xqolia','RW',0.22819000000000000000
'go','LXB','r','SEK',0.13338000000000000000
'exrxsj','K','mtg','N',0.10425000000000000000
'ckynelrbe','FG','rfh','ML',0.19412000000000000000
'jhpl','P','mpud','XI',0.08648500000000000000
'gc','P','xtkw','W',0.32600000000000000000
'fitfatd','DP','sn','P',0.29294000000000000000
'kctllzjb','JV','yjlozjkft','WHD',0.48052500000000000000
'mycfizur','CCB','pcnufm','HPT',0.01289000000000000000
'qhmaio','I','yjwqaq','T',0.20854000000000000000
'lyhafp','AN','tw','WX',0.44747500000000000000
'ktzsnt','AHX','ycpvuqzf','US',0.55567000000000000000
'e','CIY','xotmt','SJ',0.46964000000000000000
'it','FMO','xjniiqlzw','QM',0.28665500000000000000
'ti','M','ubvxa','P',0.00355500000000000000
'luyg','KX','tgcozjxieq','ROL',0.20645000000000000000
'isloul','GYX','teljpv','WCL',0.42474000000000000000
'hixnquxvz','J','ykzanbrpkb','ZSG',0.51589000000000000000
'bxkmmnl','KB','wjgearqkq','M',0.14043000000000000000
'cgbwfwaa','JFR','vro','V',0.68647000000000000000
'csryve','I','kossal','YJV',0.17936500000000000000
'nrx','CM','p','NV',0.01650000000000000000
'rc','FQV','zi','U',0.20854000000000000000
'cp','DR','yqyimscgt','TMI',0.79293500000000000000
'g','FG','xhgewsrhiq','MYH',0.21976500000000000000
'goevuevkyc','OBU','lqy','SNN',0.05330500000000000000
'tvjr','JTU','xmehd','WG',0.02765000000000000000
'jxk','D','vrvaip','WNM',0.54441000000000000000
'avc','HW','zerockags','VL',0.80541500000000000000
'frhi','JS','jawwb','QSX',0.05293000000000000000
'fgiem','FHN','fykc','T',0.03636500000000000000
'nshikxrf','HD','tuwj','VZN',0.28111500000000000000
'njfpehzynu','K','tugway','S',0.16257000000000000000
'rpfqbo','QIN','wpvltbblm','W',0.06572000000000000000
'lnwqyz','KZ','qpi','M',0.03994000000000000000
'chfynavc','LPA','h','Y',0.15114000000000000000
'cxxjwhn','CXE','gxx','XRF',0.16232500000000000000
'bgj','EPU','exnj','NWA',0.07574000000000000000
'apacuksghb','SM','xo','XKX',0.32394500000000000000
'durkt','FEA','vawlds','Y',0.55998500000000000000
'lm','CM','xecoymdg','FU',0.08074500000000000000
'osmgawpj','H','ztng','Y',0.29028500000000000000
'agsjjj','K','vhtthxpums','W',0.79584500000000000000
'cbfrv','FZ','zvwfd','UF',0.71403500000000000000
'ezkitetlk','BK','xhkgk','SNX',0.58743000000000000000
'k','CJM','zluiwnam','Y',0.57726500000000000000
'hch','HWA','urlhl','NJ',0.19110000000000000000
'uz','C','vte','G',0.00193500000000000000
'gu','F','roayshxxkg','WU',0.31650500000000000000
'vditjjfrhn','A','z','TYP',0.04402500000000000000
'gdsyb','B','y','GE',0.10938000000000000000
'pzyzcmzvji','C','snwsnoenht','VSU',0.14173500000000000000
'cibzzgkw','Q','vqpxl','VU',0.26441000000000000000
'btdhgwfys','CJ','dbseeipz','J',0.01988000000000000000
'wtg','C','zpmbdsyyu','IWX',0.00173000000000000000
'l','RB','zflghw','ZA',0.18982500000000000000
'gughqpynk','IJG','jwhbepefln','S',0.02094000000000000000
'cgktzucea','KK','ycqsqyq','P',0.28136000000000000000
'qc','B','stejbwx','Q',0.10843000000000000000
'ddpw','B','sczsdvnxt','TSK',0.58566500000000000000
'pcv','RP','rppdavaa','U',0.04011500000000000000
'aelhzurr','RP','lxuozaciu','ZC',0.17058000000000000000
'eb','R','yq','XV',0.24018000000000000000
'upnbkcpcp','L','xkhhb','M',0.00552000000000000000
'cmsvsfo','GAO','ivulekzxl','M',0.04099000000000000000
'immfy','G','vmez','LS',0.09377000000000000000
'owrqjcixal','MX','qoekkrhe','Z',0.04937500000000000000
'aayqxljzlx','BNH','l','EJ',0.07248000000000000000
'sxcx','HT','wwkcf','YA',0.06449500000000000000
'senuu','GL','vq','V',0.10802000000000000000
'husnsplfso','GT','r','T',0.28943000000000000000
'lxp','BMI','pdqg','VPP',0.16440000000000000000
'jjatqilgd','KSW','wqgfj','NFJ',0.18818000000000000000
'eajozabke','FU','rvk','MY',0.16928500000000000000
'l','BOE','shzhx','Y',0.40326000000000000000
'mpewiecq','EFK','vxvtlvt','PDT',0.12287500000000000000
'bhiyigdwk','GSZ','izn','UWF',0.30680000000000000000
'cyrlzjrbbl','J','lfpwcm','RR',0.12301000000000000000
'it','DS','srljintv','N',0.24445000000000000000
'gupui','C','qwdodj','W',0.36863500000000000000
'mvjtz','ITT','pabdx','SU',0.04577500000000000000
'gpsfsb','KW','l','MU',0.02453500000000000000
'kcav','P','tcqeiopbo','U',0.24986500000000000000
'djbuufs','KRX','ueg','Q',0.34543000000000000000
'amd','R','gqx','YL',0.11633000000000000000
'gpfosrdldb','CP','ujtkb','T',0.59699500000000000000
'qjodsjkn','KV','zvh','MZ',0.08311000000000000000
'civadilcz','KXD','qdtck','YIO',0.47794500000000000000
'gi','PPA','gp','VBX',0.00534000000000000000
'ghaekynu','DXB','os','I',0.05245000000000000000
'ivdkvorlc','DGW','wzbcpx','W',0.57657500000000000000
'btaycz','BIH','xxvz','H',0.14547500000000000000
'hamrimgjcq','BJ','rha','IVW',0.06315000000000000000
'ptntj','G','xutmyjac','YG',0.21765500000000000000
'hqghz','GS','wk','URV',0.48882000000000000000
'baxxle','OPI','igszcil','SOH',0.12006000000000000000
'euggzjww','HFU','jtordmjzi','SW',0.11626000000000000000
'ekj','D','uf','X',0.67289000000000000000
'xzfxjtufgi','AKY','zae','GLF',0.00173000000000000000
'fpwt','CLX','mccrvj','HRN',0.03608500000000000000
'ienngxba','JN','usni','TYK',0.46117000000000000000
'uj','A','vrgekp','XQ',0.01117000000000000000
'jr','D','zxhx','VT',0.57726500000000000000
'e','R','slhgkilxqs','YBE',0.19589500000000000000
'rsjdxjjwl','QIA','xvjjmfj','XFB',0.06572000000000000000
'hnyn','DD','ytzhmosdk','XGQ',0.61976000000000000000
'cjyn','HWO','owbeq','QCM',0.23729500000000000000
'bgoh','F','gmuogd','PKA',0.09740500000000000000
'ijistunhju','IYW','twattqwg','MW',0.18411000000000000000
'ix','JG','lnigxevdu','NX',0.02862000000000000000
'evrj','AN','xredgojl','U',0.70603500000000000000
'gdwgxhogzy','BCW','iuftx','UM',0.07508000000000000000
'dkezlqoqip','A','wljv','P',0.36342000000000000000
'arzvzmq','CLW','cr','KU',0.02916500000000000000
'nlvplnyb','D','voiea','NFV',0.17448500000000000000
'fcq','Q','wpguivjwxw','V',0.23639500000000000000
'cl','EH','muyo','MKF',0.14004000000000000000
'rpul','R','x','XOC',0.06572000000000000000
'mhqejnh','JNC','wovdfbz','YU',0.36336000000000000000
'dums','PH','lzpa','VEF',0.11287000000000000000
'mkznkftqnn','M','x','TSG',0.26891500000000000000
'jn','ASX','vpkhsjffn','RNS',0.36239000000000000000
'shxifuyyid','F','uwoxeb','M',0.01974000000000000000
'surynab','F','ucrhkki','V',0.03684500000000000000
'kxroj','P','u','TLU',0.26136000000000000000
'txwb','CHJ','wodzr','TI',0.03314500000000000000
'ebzo','DU','xmrlj','TL',0.70603500000000000000
'dujohivk','CER','npnddr','ZX',0.33477000000000000000
'ehhvp','CQS','wodcfrn','LUO',0.23524500000000000000
'gnc','AKI','na','P',0.12401500000000000000
'bgbr','I','d','XW',0.14542500000000000000
'ffo','N','qb','YC',0.23336500000000000000
'b','L','svty','UH',0.72280500000000000000
'dzkizbjbq','FCP','yypsl','TW',0.59678500000000000000
'm','CE','ndh','RIJ',0.07307000000000000000
'amgwdcahe','L','rccugvjpvd','R',0.36779500000000000000
'iwdedzf','K','tudfzt','P',0.17359500000000000000
'wcnufnnyir','LRB','zcgfothx','S',0.01085500000000000000
'kwvypuzr','DU','zbjfjx','ZV',0.56655000000000000000
'rmyzijbx','LFE','wvmxzc','Q',0.07540500000000000000
'spbf','NW','xygdrsybjh','W',0.04959000000000000000
'mrtytnxkx','KUP','neuimh','QA',0.01087500000000000000
'bur','L','rvc','Z',0.56027000000000000000
'dabrfx','N','wfxq','VA',0.36916500000000000000
'btevsbldyk','KZV','jwrotlyox','XT',0.25187000000000000000
'hscrnjgkmu','FZ','qfqyjfm','VGR',0.28943000000000000000
'cen','HXS','uukvhx','SXJ',0.67723500000000000000
'qm','AU','wnmrsu','WH',0.24024500000000000000
'k','D','l','YTJ',0.01071500000000000000
'gllp','I','pirz','SR',0.23740000000000000000
'rh','A','sm','WI',0.10936500000000000000
'hgev','BU','o','YUN',0.23761500000000000000
'nirnwq','H','y','TX',0.30876500000000000000
'jdhbnl','AO','wlp','UJ',0.56638500000000000000
'gfx','QA','gmyz','WS',0.00377000000000000000
'jhxkf','Q','oajm','YN',0.06522500000000000000
'dvjii','O','ttzww','ZWW',0.33100000000000000000
'kojoi','CV','mngq','TUL',0.15164500000000000000
'qjpeedu','N','zdjcjckhks','UKY',0.12543000000000000000
'ms','A','zchk','EW',0.06799000000000000000
'hoptsiwrl','N','ylbjxnk','XG',0.30492500000000000000
'ld','J','nnlp','LWB',0.02548000000000000000
'dvo','I','fqtnjfgc','QVS',0.01654000000000000000
'exzoymim','QFL','fxjldb','VB',0.01431000000000000000
'lgxxur','AD','opgr','MP',0.07652500000000000000
'bwiwiuwtrj','SJ','kzhohag','TJ',0.09703500000000000000
'ddfgaqxt','CB','utlbvtifu','QGE',0.47639000000000000000
'ces','GWN','p','W',0.42375000000000000000
'eyfqr','A','teobxe','JG',0.10723500000000000000
'tbbgutfjsm','OA','ulp','VZ',0.01674500000000000000
'rbocjcq','NP','xoiwfnogto','VC',0.11982000000000000000
'kkpd','OA','nj','TE',0.09205000000000000000
'ibuhs','BX','rwxiuqdp','WJ',0.39089500000000000000
'b','FQX','qhvmpex','YD',0.58791000000000000000
'naobgbi','BSP','raebxg','Y',0.15292500000000000000
'asazktbdwv','MHD','smmf','VE',0.41868000000000000000
'b','JYK','ndn','S',0.28618500000000000000
'hns','GX','oqaqtr','ZC',0.20704000000000000000
'fhnbqp','HZL','gydzhk','P',0.03228500000000000000
'cyner','IWZ','jciqee','V',0.16137500000000000000
'nyf','ELR','rphq','LG',0.02865500000000000000
'ch','H','mkfdglm','XVP',0.36891000000000000000
'gpciekw','AFL','vkpueua','GN',0.10239000000000000000
'rnqemh','BSS','xfnhqbt','ZTH',0.22922500000000000000
'djgbb','OWK','xtba','Z',0.36410500000000000000
'npycavszxz','D','rfosk','XOE',0.14204000000000000000
'bmt','JG','whvzolxw','R',0.43797000000000000000
'ofzfc','OW','ysxaqmovd','QQ',0.06334000000000000000
'mti','J','nmfywznrc','NNT',0.00733000000000000000
'mmputaechs','MHN','nokczvv','U',0.01623000000000000000
'cktwxh','LED','llyjrbru','Z',0.22231500000000000000
'da','MQ','vtkuitt','TI',0.36916500000000000000
'gpc','FKN','vntbxwygk','OKM',0.20179000000000000000
'dvdwbb','O','jlxeuqnjg','S',0.02320000000000000000
'bxqnne','JRU','l','SI',0.14532500000000000000
'pe','PW','q','XAY',0.02534000000000000000
'ertmqtc','L','od','XKT',0.27887000000000000000
'hyoke','L','jjo','S',0.01029000000000000000
'pptolcl','L','vhcvgis','V',0.19000500000000000000
't','M','ztmpua','UOL',0.05896000000000000000
'jbhvlfcm','FT','s','UMP',0.30840000000000000000
'uzorvh','AWZ','zwaanjdror','K',0.00722500000000000000
'dld','M','zhzmkbm','WO',0.49260000000000000000
'gg','AOS','uyjk','V',0.61851000000000000000
'gzxwncv','DH','xmdkc','I',0.10214000000000000000
'saolaow','ANC','z','NRP',0.08724500000000000000
'qshgv','G','uobbrrbfg','QR',0.10253000000000000000
'fitqwt','RRM','zujofdg','U',0.23657500000000000000
'glslwxrj','GT','zi','ZG',0.54235000000000000000
'vzd','A','xcx','SS',0.01803500000000000000
'deohcgokmu','HF','mvqft','ZY',0.28793000000000000000
'jqnzlyryfe','DM','llwehfguzs','OC',0.04288500000000000000
'ajzo','IJH','gkgdka','U',0.29029500000000000000
'cpdmiptya','EA','vqjrzai','N',0.37988000000000000000
'giyureqk','FO','uiexh','W',0.50555000000000000000
'n','GB','pdhlabju','XZ',0.06406000000000000000
'kcy','PY','xrjuosian','YXQ',0.18960500000000000000
'cyv','HC','y','UWW',0.63275000000000000000
'bxv','RPF','zvdzb','Z',0.28686000000000000000
'cvcqvxrim','SE','nziyjnxnv','T',0.13380500000000000000
'hmbapmjzev','OK','ntqbenc','S',0.03903000000000000000
'rpaui','OK','uwklbomw','UFD',0.08122500000000000000
'spqntwi','BOH','udrganvojp','PS',0.04332500000000000000
'p','QWK','vo','WOI',0.10550500000000000000
'go','GF','rogdccej','XXR',0.34296500000000000000
'gifw','CU','l','YAL',0.08522000000000000000
'td','CR','zqnb','I',0.01289500000000000000
'bellsqunx','ATR','p','JVK',0.09971500000000000000
'pejguqb','IDC','zxw','M',0.05246500000000000000
'afeu','NP','mzegieqcoo','T',0.29858000000000000000
'ebedpndv','EHK','sedebx','R',0.27601000000000000000
'jcrxpn','AK','knpoeh','OVG',0.00546500000000000000
'cuxrncb','C','ykzcvgd','Z',0.78208500000000000000
'fzegiicws','C','riduggv','XII',0.43333000000000000000
'bm','KKV','punmsw','TQ',0.52374000000000000000
'iu','CHH','vas','H',0.09122500000000000000
'mvq','N','ry','QD',0.03297000000000000000
'cb','D','sealr','V',0.68325500000000000000
'ciquto','L','nenczr','V',0.36857000000000000000
'evxzojr','HSK','vxwks','ZY',0.56922000000000000000
'puhj','I','vfiqmlq','LD',0.03634500000000000000
'ejpdgt','FVE','zjtubyvfgy','RSC',0.35660500000000000000
'biyjtb','DN','gddejcv','VM',0.27200500000000000000
'hmp','JIM','tblsz','M',0.08984000000000000000
'nnwdqph','P','qfkc','ZI',0.06607500000000000000
'ctu','CKV','lddbzicg','QYA',0.16461500000000000000
'dfa','B','ep','KJ',0.00542500000000000000
